,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.25,57.64,0.0
1,OTHER,43.59,47.76,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,46.15,53.77,50.0
4,ASIA-PI,19.23,36.36,0.0
5,WHITE,57.93,61.67,50.0
6,BLACK,52.1,66.93,75.0
