,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.37,50.0,0.0
1,OTHER,75.76,72.22,0.0
2,NATIVE-AM,100.0,60.0,0.0
3,HISP-LT,68.89,74.55,0.0
4,ASIA-PI,70.27,64.77,0.0
5,WHITE,71.1,76.18,75.0
6,BLACK,61.64,73.49,0.0
