,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.48,41.67,0.0
1,OTHER,14.29,40.0,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,38.46,53.85,0.0
4,ASIA-PI,50.0,57.14,0.0
5,WHITE,59.38,55.26,66.67
6,BLACK,45.83,53.95,0.0
