,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,17.35,39.78,0.0
1,OTHER,26.32,41.03,0.0
2,NATIVE-AM,100.0,33.33,0.0
3,HISP-LT,44.19,57.95,0.0
4,ASIA-PI,37.5,40.0,0.0
5,WHITE,61.41,59.85,0.0
6,BLACK,40.85,57.66,100.0
