,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.11,55.41,0.0
1,OTHER,42.31,52.63,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,48.57,59.18,0.0
4,ASIA-PI,30.77,36.84,0.0
5,WHITE,66.51,67.67,100.0
6,BLACK,56.75,69.24,100.0
