RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,45.33,48.51,0.00,47.16
OTHER,71.43,50.00,0.00,60.00
NATIVE-AM,50.00,100.0,0.00,66.67
HISP-LT,50.00,30.77,0.00,40.74
ASIA-PI,59.38,61.54,0.00,60.34
WHITE,43.71,40.00,0.00,41.87
BLACK,50.59,48.91,0.00,49.55
TOTAL,47.64,45.90,0.00,46.70
