,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,60.43,64.14,0.0
1,OTHER,60.32,69.23,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,66.67,60.47,0.0
4,ASIA-PI,65.99,63.59,0.0
5,WHITE,64.74,67.0,100.0
6,BLACK,67.76,77.53,0.0
