,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,65.38,65.38,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,68.74,74.26,0.0
6,BLACK,41.38,56.1,0.0
