,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.86,55.38,0.0
1,OTHER,50.0,60.98,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,61.54,64.71,0.0
4,ASIA-PI,66.67,80.0,0.0
5,WHITE,57.73,62.75,0.0
6,BLACK,57.75,68.9,0.0
