PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
2,65.03,0,50,39.39,0,0,33.33,0,0,0,0,42.86,75,0,100,50,0,66.91,66.16,0,67.57,39.29
3,64.26,0,58.7,40,0,33.33,0,0,0,0,0,71.43,62.5,0,100,100,0,65.11,66.18,0,56.14,44.90
4,64.12,0,54.29,52.38,0,100,0,0,0,0,0,50,64.29,0,75,100,100,65.85,72.01,0,47.85,38.79
5,65.56,0,50,69.23,0,100,0,0,0,0,0,33.33,50,0,40,11.11,0,66.6,68,0,58.62,44.00
6,64.38,0,50,35.29,0,50,33.33,0,0,0,0,50,33.33,0,55.56,55.56,0,65.52,69.27,0,59.48,44.71
TOTAL,65.31,50.0,55.72,47.3,,50.0,30.0,,0.0,50.0,,51.22,62.16,,59.26,53.57,100.0,67.24,68.28,,51.53,39.4
