PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1C,67.48,0,72.73,83.33,0,0,0,0,0,0,0,33.33,14.29,0,0,0,0,68.86,67.75,0,64.29,50.00
2,52.31,0,52.63,28.12,0,20,11.11,0,0,0,0,26.32,28.57,0,0,0,0,61.67,63.69,0,54.89,42.15
3A,73.09,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.73,75.18,0,100,0
3A1,71.16,0,44.44,62.5,0,100,0,0,0,0,0,100,0,0,0,0,0,72.17,73.52,0,50,25.00
3B,61.93,0,100,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,63.41,66.67,0,68.48,50.00
3C,63.24,0,66.67,42.86,0,25,0,0,0,0,0,44.44,14.29,0,28.57,55.56,0,68.47,67.7,0,49.58,38.10
4A,71.39,0,33.33,30,0,0,100,0,0,0,0,50,0,0,0,0,0,78.89,71.19,0,33.33,0
4B,75.12,0,40,20,0,0,100,0,0,0,0,0,0,0,0,0,0,75.89,77.17,0,100,0
4C,72.37,0,57.14,28.57,0,0,50,0,0,0,0,0,0,0,0,0,0,72.46,76.37,0,0,0
4D,70.03,0,88.89,61.9,0,100,100,0,0,0,0,69.23,60,0,40,60,0,70.06,72.22,0,67.74,40.91
5A,58.44,0,55,20,0,66.67,0,0,0,0,0,44.44,14.29,0,50,0,0,62.99,61.63,0,35.19,34.21
5B,62.12,0,40,33.33,0,50,0,0,0,100,0,50,100,0,0,66.67,0,67.67,62.75,0,60.32,34.04
5C,73.23,0,100,0,0,0,0,0,0,0,0,133.33,0,0,100,0,0,75.96,71.75,0,0,25.00
TOTAL,63.39,,60.34,38.24,,32.0,23.81,,,20.0,,45.88,31.34,,38.89,43.48,,69.0,68.83,,55.14,41.07
