RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,57.61,55.84,0.0,56.8
OTHER,66.67,33.33,0.0,58.33
NATIVE-AM,0.0,100.0,0.0,100.0
HISP-LT,50.0,52.63,0.0,51.52
ASIA-PI,0.0,100.0,0.0,80.0
WHITE,71.03,72.8,100.0,71.96
BLACK,65.82,65.93,0.0,65.88
TOTAL,69.11,70.74,100.0,69.95
