RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,49.3,51.93,0.0,50.48
OTHER,50.0,63.24,50.0,57.76
NATIVE-AM,100.0,62.5,0.0,66.67
HISP-LT,57.78,65.59,0.0,61.75
ASIA-PI,40.87,41.07,75.0,41.18
WHITE,68.65,70.61,33.33,69.64
BLACK,60.34,75.53,33.33,69.0
TOTAL,60.31,64.96,50.0,62.72
