PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25,5364.0,2.0,297.0,278.0,0.0,66.0,55.0,0.0,1.0,2.0,0.0,74.0,65.0,0.0,31.0,31.0,3.0,1109.0,1024.0,0.0,1353.0,973.0
26,3124.0,1.0,115.0,139.0,0.0,33.0,20.0,0.0,1.0,2.0,0.0,26.0,20.0,0.0,8.0,4.0,2.0,1313.0,1241.0,0.0,104.0,95.0
27,4186.0,1.0,186.0,169.0,0.0,27.0,24.0,0.0,0.0,3.0,0.0,43.0,29.0,0.0,20.0,7.0,0.0,1675.0,1570.0,0.0,219.0,213.0
28,6783.0,0.0,411.0,344.0,0.0,96.0,79.0,0.0,1.0,1.0,0.0,122.0,100.0,0.0,26.0,16.0,1.0,754.0,620.0,3.0,2565.0,1644.0
29,7846.0,4.0,413.0,372.0,2.0,103.0,88.0,0.0,1.0,1.0,0.0,160.0,127.0,0.0,63.0,55.0,1.0,1672.0,1522.0,2.0,1878.0,1382.0
30,4938.0,2.0,246.0,207.0,0.0,50.0,44.0,0.0,2.0,0.0,0.0,52.0,56.0,0.0,20.0,16.0,1.0,1341.0,1212.0,1.0,990.0,698.0
31,6376.0,3.0,324.0,268.0,0.0,73.0,69.0,0.0,2.0,1.0,0.0,95.0,66.0,0.0,24.0,20.0,1.0,1511.0,1275.0,0.0,1552.0,1092.0
32,3996.0,2.0,229.0,226.0,0.0,73.0,41.0,0.0,1.0,1.0,0.0,52.0,47.0,1.0,77.0,65.0,1.0,546.0,485.0,0.0,1203.0,946.0
33,5333.0,3.0,305.0,262.0,0.0,90.0,89.0,0.0,4.0,2.0,0.0,84.0,63.0,2.0,189.0,184.0,0.0,388.0,352.0,1.0,1948.0,1367.0
34,4953.0,2.0,262.0,234.0,0.0,91.0,54.0,0.0,3.0,0.0,0.0,82.0,69.0,0.0,40.0,43.0,0.0,792.0,676.0,1.0,1525.0,1079.0
35,1800.0,1.0,110.0,83.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,7.0,3.0,1.0,369.0,291.0,0.0,527.0,316.0
36,3118.0,0.0,117.0,128.0,0.0,23.0,28.0,0.0,2.0,0.0,0.0,26.0,19.0,0.0,11.0,8.0,1.0,1196.0,1122.0,1.0,255.0,181.0
37,3033.0,1.0,132.0,137.0,0.0,27.0,18.0,0.0,0.0,1.0,0.0,24.0,13.0,0.0,17.0,19.0,1.0,1222.0,1099.0,0.0,183.0,139.0
38,4923.0,3.0,287.0,217.0,0.0,72.0,59.0,0.0,0.0,1.0,0.0,69.0,59.0,0.0,77.0,66.0,1.0,971.0,836.0,0.0,1292.0,913.0
