,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.08,55.56,0.0
1,OTHER,71.43,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,44.44,0.0
4,ASIA-PI,50.0,66.67,0.0
5,WHITE,72.31,71.74,33.33
6,BLACK,44.44,75.0,0.0
