,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.09,59.82,0.0
1,OTHER,42.86,58.82,0.0
2,NATIVE-AM,50.0,50.0,0.0
3,HISP-LT,66.67,75.0,0.0
4,ASIA-PI,61.54,43.75,0.0
5,WHITE,65.45,70.07,0.0
6,BLACK,54.89,69.09,0.0
