,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.16,54.55,0.0
1,OTHER,0.0,66.67,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,50.0,72.73,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,65.38,51.43,0.0
6,BLACK,56.61,70.88,0.0
