,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,60.0,57.14,0.0
1,OTHER,0.0,50.0,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,50.0,14.29,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,64.22,58.23,0.0
6,BLACK,38.46,50.0,0.0
