,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.91,43.7,0.0
1,OTHER,62.5,75.0,0.0
2,NATIVE-AM,0.0,25.0,0.0
3,HISP-LT,30.0,42.86,0.0
4,ASIA-PI,60.0,45.45,0.0
5,WHITE,67.12,71.18,66.67
6,BLACK,42.86,61.11,0.0
