,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.44,55.56,0.0
1,OTHER,77.78,75.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,70.0,52.94,0.0
4,ASIA-PI,50.0,50.0,0.0
5,WHITE,75.04,77.79,100.0
6,BLACK,70.15,73.61,0.0
