,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,58.15,62.04,0.0
1,OTHER,49.38,50.0,0.0
2,NATIVE-AM,75.0,100.0,0.0
3,HISP-LT,57.69,53.76,0.0
4,ASIA-PI,58.18,60.61,0.0
5,WHITE,69.51,71.15,66.67
6,BLACK,56.55,69.94,100.0
