PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
BLCK,57.36,0,47.31,39.39,0,33.33,33.33,0,0,0,0,50,25,0,0,50,100,60.1,58.94,0,62.5,33.33
BOYN,64.19,66.67,60.13,55.93,0,40.91,26.32,0,0,0,0,55.56,27.78,0,47.83,46.67,150,65.44,65.81,0,59.52,46.34
CAKT,64.14,66.67,53.7,49.09,0,75,33.33,0,0,0,0,45.45,50,0,40,0,75,66.23,65.28,0,66.67,77.78
CHAM,69.93,100,55.56,53.08,0,50,71.43,0,0,0,0,44.44,50,0,66.67,50,33.33,71.74,72.31,0,75,44.44
FT O,57.07,0,49.34,39.29,0,40,38.46,0,0,60,0,35.29,30,0,42.31,41.18,50,59.12,60.98,0,39.56,43.14
GRAY,59.74,0,57.08,49.6,0,46.67,58.33,0,50,0,0,50,55.56,0,42.31,21.05,100,61.57,61.09,0,47.22,45.45
LAKE,50.99,0,45.95,38.73,0,21.43,20,0,50,0,0,64.71,42.86,0,21.43,20,50,52.72,53.52,0,44,27.91
POPS,64.07,0,62.96,53.14,0,0,37.5,0,100,0,0,54.55,60,0,0,33.33,60,65.28,64.88,0,70.59,52.94
RING,62.57,0,59.25,55.24,0,41.18,44.44,0,50,0,0,54.05,41.38,0,44.44,62.5,80,63.38,64.22,0,62.26,48.15
WEST,55.29,33.33,55.68,47.4,0,19.05,35.71,0,0,0,0,47.37,52.17,0,44.44,22.73,66.67,58.42,54.87,0,39.51,34.92
TOTAL,60.7,46.15,55.86,48.66,,35.43,39.13,,53.33,21.43,,50.25,45.52,,40.71,35.04,71.43,62.46,62.45,0.0,52.45,43.56
