RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,42.86,47.62,0.00,44.90
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,100.0,0.00,100.0
HISP-LT,66.67,60.00,0.00,63.64
ASIA-PI,0.00,66.67,0.00,66.67
WHITE,68.92,71.36,0.00,70.21
BLACK,52.13,65.18,0.00,59.22
TOTAL,65.44,69.52,0.00,67.58
