,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,62.63,68.13,0.0
1,OTHER,75.0,71.43,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,58.33,62.5,0.0
4,ASIA-PI,65.52,71.08,0.0
5,WHITE,79.24,78.69,200.0
6,BLACK,68.75,75.0,0.0
