,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.11,38.91,0.0
1,OTHER,33.57,43.54,0.0
2,NATIVE-AM,46.67,33.33,0.0
3,HISP-LT,37.06,42.15,0.0
4,ASIA-PI,51.38,40.76,0.0
5,WHITE,60.09,61.9,42.86
6,BLACK,35.8,51.87,12.5
