,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.6,57.0,0.0
1,OTHER,44.23,44.0,0.0
2,NATIVE-AM,57.14,71.43,0.0
3,HISP-LT,46.05,53.02,0.0
4,ASIA-PI,32.43,47.73,0.0
5,WHITE,66.66,69.6,100.0
6,BLACK,45.57,60.44,0.0
