,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.11,41.23,0.0
1,OTHER,40.54,60.29,0.0
2,NATIVE-AM,100.0,40.0,0.0
3,HISP-LT,50.0,58.65,0.0
4,ASIA-PI,42.86,51.72,0.0
5,WHITE,64.44,66.57,100.0
6,BLACK,49.96,62.65,100.0
