PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
3B,492.0,0.0,25.0,36.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220.0,203.0,0.0,2.0,2.0
3S,649.0,0.0,23.0,33.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,274.0,292.0,0.0,5.0,13.0
4A,658.0,0.0,26.0,26.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,303.0,279.0,0.0,9.0,2.0
4H,811.0,0.0,31.0,46.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,375.0,299.0,0.0,23.0,24.0
5F,725.0,0.0,41.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,333.0,277.0,0.0,11.0,10.0
5R,245.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,99.0,0.0,2.0,1.0
5W,294.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0,122.0,0.0,2.0,5.0
TOTAL,3874.0,0.0,162.0,210.0,0.0,13.0,4.0,0.0,2.0,3.0,0.0,9.0,6.0,0.0,5.0,8.0,3.0,1767.0,1571.0,0.0,54.0,57.0
