,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,72.73,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,70.57,71.79,0.0
6,BLACK,0.0,0.0,0.0
