,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.83,56.26,0.0
1,OTHER,35.94,48.86,0.0
2,NATIVE-AM,60.0,50.0,0.0
3,HISP-LT,30.61,39.02,100.0
4,ASIA-PI,47.37,49.25,0.0
5,WHITE,65.85,67.86,75.0
6,BLACK,43.67,62.26,33.33
