PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
CA,2741.0,0.0,78.0,85.0,0.0,12.0,10.0,0.0,0.0,1.0,0.0,28.0,19.0,0.0,6.0,9.0,0.0,1121.0,1080.0,0.0,132.0,160.0
EL,4042.0,1.0,97.0,105.0,0.0,17.0,22.0,0.0,0.0,0.0,0.0,57.0,38.0,0.0,29.0,9.0,0.0,1601.0,1492.0,0.0,295.0,279.0
GM,1600.0,0.0,55.0,38.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,2.0,2.0,1.0,568.0,500.0,0.0,242.0,172.0
HA,2375.0,0.0,53.0,66.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,19.0,10.0,0.0,3.0,4.0,0.0,830.0,800.0,1.0,318.0,256.0
L9,2472.0,1.0,52.0,61.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,14.0,10.0,0.0,14.0,6.0,1.0,1056.0,1030.0,0.0,109.0,102.0
MG,2880.0,1.0,65.0,82.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,18.0,16.0,0.0,19.0,11.0,1.0,1283.0,1174.0,1.0,88.0,100.0
PV,1144.0,0.0,32.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,525.0,493.0,0.0,31.0,25.0
SK,937.0,1.0,11.0,23.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,4.0,0.0,345.0,305.0,0.0,140.0,94.0
U9,1416.0,2.0,32.0,39.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,4.0,1.0,638.0,592.0,0.0,44.0,44.0
VP,725.0,0.0,20.0,17.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,266.0,234.0,0.0,90.0,86.0
WA,2738.0,0.0,92.0,80.0,0.0,11.0,9.0,0.0,0.0,1.0,0.0,23.0,20.0,0.0,12.0,5.0,1.0,959.0,853.0,0.0,357.0,315.0
WH,1351.0,0.0,40.0,23.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,0.0,532.0,505.0,0.0,127.0,100.0
TOTAL,24421.0,6.0,627.0,650.0,0.0,84.0,81.0,0.0,3.0,4.0,0.0,186.0,130.0,0.0,99.0,55.0,6.0,9724.0,9058.0,2.0,1973.0,1733.0
