,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.67,49.56,0.0
1,OTHER,29.63,47.73,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,71.43,10.0,0.0
4,ASIA-PI,70.0,57.14,0.0
5,WHITE,56.32,60.0,0.0
6,BLACK,56.71,69.43,0.0
