,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.65,58.44,0.0
1,OTHER,46.25,54.6,33.33
2,NATIVE-AM,47.06,78.57,0.0
3,HISP-LT,52.25,57.97,42.86
4,ASIA-PI,46.96,55.32,50.0
5,WHITE,68.2,69.53,69.09
6,BLACK,51.42,63.89,52.38
