,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.0,58.46,0.0
1,OTHER,54.55,54.0,0.0
2,NATIVE-AM,50.0,50.0,0.0
3,HISP-LT,50.0,28.57,0.0
4,ASIA-PI,63.64,75.0,0.0
5,WHITE,53.85,66.67,0.0
6,BLACK,59.95,72.2,0.0
