,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.5,64.62,0.0
1,OTHER,42.11,58.54,0.0
2,NATIVE-AM,50.0,66.67,0.0
3,HISP-LT,44.12,66.67,0.0
4,ASIA-PI,35.0,43.48,0.0
5,WHITE,54.27,61.73,0.0
6,BLACK,60.48,74.16,66.67
