RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,28.57,47.37,0.00,37.50
OTHER,50.00,33.33,0.00,40.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,33.33,33.33,0.00,33.33
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,68.67,66.35,100.0,67.47
BLACK,29.27,53.57,0.00,43.30
TOTAL,63.28,63.58,100.0,63.47
