,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,63.93,69.23,0.0
1,OTHER,57.14,62.5,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,60.0,64.29,0.0
4,ASIA-PI,66.67,78.57,0.0
5,WHITE,70.29,71.5,100.0
6,BLACK,66.67,76.15,0.0
