,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.33,43.9,0.0
1,OTHER,46.15,50.0,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,50.0,50.0,0.0
4,ASIA-PI,39.53,48.33,0.0
5,WHITE,56.1,61.62,0.0
6,BLACK,36.46,53.56,0.0
