,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.22,39.18,0.0
1,OTHER,40.0,40.86,0.0
2,NATIVE-AM,42.86,27.27,0.0
3,HISP-LT,37.93,46.15,0.0
4,ASIA-PI,40.71,41.18,0.0
5,WHITE,57.27,64.67,0.0
6,BLACK,37.9,49.37,100.0
