RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,49.22,51.85,0.0,50.57
OTHER,44.44,63.16,0.0,54.05
NATIVE-AM,0.0,50.0,0.0,50.0
HISP-LT,52.0,45.0,0.0,48.89
ASIA-PI,40.0,55.56,0.0,50.0
WHITE,62.92,66.98,0.0,65.09
BLACK,53.67,62.68,0.0,58.8
TOTAL,59.25,64.36,0.0,62.01
