,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.67,58.73,0.0
1,OTHER,31.25,42.11,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,25.0,40.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,50.0,52.94,0.0
6,BLACK,48.17,69.54,0.0
