RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,51.56,45.71,0.00,48.51
OTHER,66.67,0.00,0.00,36.36
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,57.14,50.00,0.00,53.85
ASIA-PI,0.00,50.00,0.00,33.33
WHITE,61.42,62.89,0.00,62.05
BLACK,40.28,50.91,0.00,45.74
TOTAL,46.79,51.77,0.00,49.24
