,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,56.82,68.75,0.0
1,OTHER,16.67,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,71.43,53.85,0.0
4,ASIA-PI,80.0,100.0,0.0
5,WHITE,66.07,71.28,0.0
6,BLACK,73.33,57.14,0.0
