,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.59,51.85,0.0
1,OTHER,25.0,20.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,65.0,57.14,0.0
6,BLACK,60.04,75.08,0.0
