PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
102,60.3,100,48.98,52.5,0,50,16.67,0,0,0,0,12.5,40,0,0,0,50,69.68,65.9,0,61.18,45.86
103,62.64,0,57,51.9,0,50,33.33,0,0,100,0,53.85,41.67,0,45.45,45.45,0,66.85,64.15,100,65.33,45.26
104,60.06,0,64.71,64.29,0,66.67,0,0,0,0,0,28.57,42.86,0,100,33.33,0,67.42,63.11,0,53.91,32.26
105,52.35,0,55.84,36.67,0,28.57,16.67,0,100,0,100,28.57,33.33,0,50,100,100,54.77,51.1,0,58.54,43.32
106,66.84,0,68,47.06,0,100,50,0,100,0,0,33.33,33.33,0,0,100,0,68.08,67.6,0,72.58,52.50
107,68.73,0,75,51.22,0,50,66.67,0,0,0,0,63.64,45.45,0,37.5,53.85,133.33,71.31,70.79,0,66.1,54.12
108,64.51,0,57.14,47.06,0,20,50,0,0,50,0,28.57,12.5,0,28.57,50,0,68.83,66.83,0,62.07,43.70
109,57.64,100,66.67,33.33,0,42.86,50,0,0,0,0,40,20,0,0,0,0,65.98,69.33,0,64.89,41.02
110,65.96,0,44.9,50,0,57.14,0,0,0,0,0,75,66.67,0,50,0,100,75.1,73.6,0,58.33,39.41
111,58.57,0,48.15,47.83,0,33.33,0,0,50,0,0,20,25,0,0,100,0,68.18,66.49,0,60.92,39.62
112,64.52,0,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,67.94,71.86,0,63.39,48.10
113,68.37,0,33.33,42.86,0,100,0,0,0,0,0,0,0,0,0,0,0,72.41,74.11,0,66.67,48.57
114,62.58,0,57.38,53.7,0,57.14,100,0,100,0,0,42.86,0,0,66.67,25,0,65.15,62.58,0,64.67,50.40
115,61.13,0,32,65.79,0,0,50,0,0,100,0,20,0,0,66.67,66.67,100,66.19,61.69,0,57.73,34.62
116,68.98,0,57.14,57.14,0,0,100,0,0,0,0,0,0,0,0,0,0,75.84,68.35,0,73.08,26.92
117,64.09,0,63.64,47.83,0,50,100,0,0,0,0,0,0,0,100,0,0,68.88,65.12,0,61.4,40.00
118,58.32,100,54.88,38.03,0,75,30,0,50,0,0,41.67,25,0,50,50,100,62.81,59.52,0,61.81,43.26
119,57.72,0,51.61,21.74,0,33.33,0,0,0,0,0,33.33,0,0,0,0,0,68,69.64,0,66.67,47.64
120,65.09,0,56.99,53.57,0,64.29,33.33,0,0,0,0,57.14,16.67,0,57.14,57.14,50,69.63,68.76,0,59.93,43.75
TOTAL,61.66,60.0,56.26,45.83,,48.86,35.94,,50.0,60.0,100.0,39.02,30.61,,49.25,47.37,75.0,67.86,65.85,33.33,62.26,43.67
