,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,51.68,61.77,0.0
1,OTHER,47.74,55.09,33.33
2,NATIVE-AM,45.16,57.5,0.0
3,HISP-LT,49.71,57.64,0.0
4,ASIA-PI,47.46,51.52,57.14
5,WHITE,67.11,69.23,75.0
6,BLACK,58.78,70.15,65.38
