,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.94,90.91,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,100.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,68.36,72.13,0.0
6,BLACK,47.89,62.95,20.0
