,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,66.67,75.0,0.0
1,OTHER,100.0,50.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,100.0,0.0,0.0
5,WHITE,69.01,73.59,0.0
6,BLACK,0.0,0.0,0.0
