,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,62.41,72.27,0.0
1,OTHER,83.33,70.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,81.25,77.27,0.0
4,ASIA-PI,94.44,72.41,0.0
5,WHITE,78.68,80.63,0.0
6,BLACK,46.93,68.1,0.0
