RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,48.82,58.36,0.00,53.43
OTHER,37.93,34.62,0.00,36.36
NATIVE-AM,50.00,28.57,0.00,36.36
HISP-LT,37.22,53.93,0.00,44.43
ASIA-PI,34.48,28.40,0.00,31.27
WHITE,69.48,69.53,58.33,69.50
BLACK,41.06,55.34,0.00,48.91
TOTAL,66.18,67.70,58.33,66.97
