RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,43.86,46.67,0.00,45.45
OTHER,25.00,33.33,0.00,30.77
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,70.59,62.50,0.00,65.31
ASIA-PI,56.25,50.00,0.00,53.12
WHITE,61.97,61.03,0.00,61.41
BLACK,46.97,59.77,0.00,54.25
TOTAL,54.97,57.41,0.00,56.40
