,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.52,50.67,0.0
1,OTHER,46.15,56.34,0.0
2,NATIVE-AM,75.0,71.43,0.0
3,HISP-LT,54.72,44.05,0.0
4,ASIA-PI,34.1,46.98,50.0
5,WHITE,55.33,57.6,100.0
6,BLACK,46.67,40.0,0.0
