,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.0,59.26,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,100.0,0.0,0.0
4,ASIA-PI,50.0,66.67,0.0
5,WHITE,72.18,72.7,0.0
6,BLACK,56.78,61.41,0.0
