,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.86,58.33,0.0
1,OTHER,20.0,100.0,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,50.0,0.0,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,73.98,72.68,0.0
6,BLACK,53.09,70.26,0.0
