RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,46.67,75.41,0.0,61.16
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,100.0,0.0,50.0
ASIA-PI,0.0,100.0,0.0,100.0
WHITE,75.38,81.89,0.0,78.61
BLACK,57.69,69.57,0.0,65.28
TOTAL,70.43,80.04,0.0,75.3
