,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.41,55.88,0.0
1,OTHER,42.86,50.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,61.36,67.39,0.0
4,ASIA-PI,67.21,65.82,0.0
5,WHITE,72.5,76.18,0.0
6,BLACK,57.64,64.44,0.0
