RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,52.00,51.85,0.00,50.94
OTHER,100.0,60.00,0.00,75.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,57.14,46.67,0.00,51.72
ASIA-PI,80.00,50.00,0.00,61.54
WHITE,75.64,74.40,50.00,74.99
BLACK,55.88,70.42,0.00,63.31
TOTAL,73.65,72.94,33.33,73.24
