,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.67,50.0,0.0
1,OTHER,50.0,66.67,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,35.71,70.0,0.0
4,ASIA-PI,50.0,50.0,0.0
5,WHITE,54.0,61.22,0.0
6,BLACK,41.67,50.0,0.0
