,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,74.49,65.26,0.0
1,OTHER,83.33,33.33,0.0
2,NATIVE-AM,33.33,100.0,0.0
3,HISP-LT,66.67,66.67,0.0
4,ASIA-PI,80.0,70.0,0.0
5,WHITE,75.25,74.59,100.0
6,BLACK,57.14,75.0,0.0
