,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.92,48.28,0.0
1,OTHER,50.0,75.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,75.0,25.0,0.0
4,ASIA-PI,42.86,42.86,0.0
5,WHITE,69.75,64.6,0.0
6,BLACK,41.34,55.66,33.33
