PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANNX,67.86,75,55.56,51.57,0,31.82,50,0,100,0,0,29.17,41.18,0,52.17,42.86,100,72.46,71.18,0,70.98,58.82
BMS,67.81,80,55.52,56.27,0,56.82,60.61,100,50,75,0,65.06,46.97,0,56.03,60.94,66.67,69.2,68.8,200,73.78,67.57
CENT,60.43,50,50.99,40.64,0,37.78,51.11,0,50,83.33,0,36.96,38.1,0,55.21,46.97,20,61.49,63.25,0,66.73,57.75
CGTC,65.06,66.67,53.42,44.59,0,46.15,59.09,0,33.33,0,0,63.04,60.53,0,66.04,57.69,33.33,67.21,66.5,0,69.51,62.50
FMMS,62.94,20,49.32,50.16,0,64,56,0,37.5,0,100,60.66,60.92,0,50.81,46.94,66.67,62.9,64.51,66.67,71.66,60.18
HAFS,67.58,0,60,32,0,60,100,0,100,100,0,57.14,75,0,66.67,100,0,69.81,70.05,0,70.35,47.58
HCTC,54.74,16.67,39.61,35,0,50,41.18,0,0,100,0,44.83,50.85,0,48,51.35,66.67,57.97,58.67,33.33,58.73,44.66
HEFS,68.23,0,58.33,42.86,0,100,20,0,33.33,0,0,0,50,0,100,0,0,72.68,73.98,0,70.26,53.09
HHPC,54.35,50,37.61,27.97,0,53.19,20.83,0,50,0,0,41.12,40.74,0,47.73,62.07,33.33,59.89,59.16,10,58.86,41.90
MCMS,65.6,71.43,53.92,50.15,100,49.32,58.82,0,60,60,0,61.26,49.38,0,52.67,51.45,33.33,67.15,67.08,50,73.4,66.45
MILL,60.37,20,34.62,43.33,0,62.5,37.5,0,0,0,0,56.52,42.86,0,58.33,60,0,64.87,67.05,0,59.27,43.11
NSES,64.66,50,46.27,36.76,0,66.67,57.14,0,100,0,0,66.67,63.64,0,33.33,16.67,100,67.28,64.47,0,76.31,57.94
RECR,44.24,16.67,28.33,22.22,200,29.73,31.58,0,28.57,33.33,0,36.07,25.71,0,42.65,43.75,0,41.39,46.05,30.23,54.36,37.96
ROZR,64.01,71.43,51.63,44.34,0,35,39.29,0,60,25,0,55.88,45.07,0,48,43.33,60,68.23,68.27,50,62.72,49.77
TMS,53.34,33.33,41.67,35.78,0,24.32,40.91,0,0,33.33,0,48.31,35.48,0,40.62,45.61,0,54.46,56.3,50,61.18,47.17
TWPK,64.57,25,47.75,42.57,0,57.69,35.71,0,50,100,0,53.85,47.73,0,50,40,100,65.45,69.03,0,71.06,57.27
TOTAL,60.72,41.89,46.73,41.54,50.0,46.43,46.19,100.0,50.82,58.82,50.0,50.08,45.88,0.0,51.29,50.0,48.78,64.27,65.08,31.08,63.47,50.89
