PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1B,58.55,50,53.24,45.55,0,43.48,50,0,0,0,0,54.55,50,0,56,68.42,50,64.98,58.84,0,63.72,45.05
1C,63.77,100,60.14,45.12,0,63.64,53.85,0,0,100,0,80.95,58.82,0,65,57.14,100,66.8,64.96,0,66.67,49.28
1D,71.77,0,66.67,63.36,0,61.11,33.33,0,0,0,100,42.31,63.16,0,44.83,50,100,73.52,73.76,0,83.11,63.27
2A,55.68,50,47.34,29.73,100,52.94,28.57,0,0,0,0,59.26,45.98,0,50,50,66.67,57.58,55.74,0,66.23,49.08
2B,48.92,50,47.58,35.29,0,58.62,37.14,0,0,0,100,60.42,35.71,0,52.38,55.56,50,52.89,50.87,33.33,55.69,38.94
3A,46.43,60,42.96,38.03,0,33.33,36.36,0,100,0,0,57.69,18.18,0,75,52.94,66.67,51.74,43.18,100,52.91,36.49
3B,49.18,61.54,48.48,44.85,0,61.02,34.15,0,100,0,0,57.14,46.15,100,59.17,36.36,91.67,51.62,49.6,100,50.25,34.89
4A,48.26,25,44.63,43.64,0,73.68,50,0,100,100,0,56.52,43.48,100,51.61,33.33,0,57.49,48.09,50,44.48,29.70
4B,54.89,38.46,51.55,45.92,100,57.38,57.14,0,100,100,0,69.79,60.29,100,59.55,48.67,62.5,59.65,52.47,0,53.63,44.65
5A,66.37,0,61.98,57.72,0,54.17,63.16,0,100,100,0,57.14,38.89,0,64,66.67,100,69.11,67.35,0,74.3,56.35
5B,66.48,0,61.22,53.49,0,80,55.56,0,0,100,0,60,39.53,0,78.95,56.25,100,70.79,67.92,0,73.5,54.76
5C,64.71,50,63.12,57.58,0,55.56,72.73,0,0,0,0,78.26,63.64,0,77.78,73.33,50,66.16,65.87,0,67.14,43.75
5D,59.25,50,50.76,45.16,0,40,50,0,0,0,100,70.18,55,0,53.85,22.22,0,64.8,64.6,0,62.99,48.84
6A,62.72,50,50.56,41.95,0,68.75,27.78,0,25,0,0,54.55,37.04,0,39.39,43.75,0,69.84,67.16,0,64.77,55.18
6B,62.06,100,53,43.59,0,50,43.33,0,0,100,0,57.58,45.45,0,66.67,35.29,100,69.11,66.8,100,63.11,47.48
6C,61.99,100,52.94,44.34,0,53.57,47.06,0,0,0,0,61.29,48,0,51.11,43.33,50,67.76,63.72,0,67.46,51.40
6D,67.08,50,64.21,59.05,0,64.71,70,0,100,0,0,74.19,65.22,0,57.69,38.46,100,69.26,67.44,0,76.38,54.48
7A,65.67,66.67,62.58,46.41,0,61.11,38.89,0,100,0,0,63.83,52.17,100,69.77,76.6,100,69.61,69.44,0,67.23,52.23
7B,59.49,60,55.68,39.18,0,52.38,57.69,0,66.67,0,0,51.52,48.28,0,63.41,64.29,83.33,63.5,64.57,0,47.45,32.89
7C,64.49,75,61.9,51.55,0,63.16,55.56,0,0,100,0,60.61,66.67,0,48.72,65.79,40,69.12,65.47,0,58.24,31.25
88888,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
8A,57.6,100,49.28,45.41,0,55.56,52.94,0,100,100,0,55.32,50,0,67.57,59.09,75,67.15,60.25,50,52.95,35.09
8B,61.22,0,56.03,47.66,0,50,42.86,0,100,0,0,53.12,33.33,0,60.87,38.46,0,72.84,64.15,0,56.99,33.71
8C,54.51,50,53.48,40,0,53.49,51.85,0,0,50,0,79.49,67.44,0,46.38,46.94,100,59.27,51.52,0,60,46.64
TOTAL,58.54,51.58,53.93,45.2,66.67,56.29,47.37,,72.0,72.22,37.5,61.87,49.31,71.43,57.68,51.05,73.24,64.28,60.64,46.67,60.38,44.54
