,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.03,58.65,0.0
1,OTHER,54.55,61.11,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,51.02,57.78,0.0
4,ASIA-PI,14.29,37.5,0.0
5,WHITE,63.5,60.31,0.0
6,BLACK,55.85,66.38,0.0
