,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.33,60.0,0.0
1,OTHER,33.33,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,12.5,40.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,71.72,74.15,0.0
6,BLACK,53.79,64.5,0.0
